306.1239632 +16.7621959     104395.6     290.9649 hatp23b.00000193.out.fits	04:19:04.539        	
306.1239505 +16.7621998       103568     290.7155 hatp23b.00000194.out.fits	04:20:09.321        	
306.1239831 +16.7621866     103844.6     291.1003 hatp23b.00000195.out.fits	04:21:14.103        	
306.1239862 +16.7621910     103497.9      290.901 hatp23b.00000196.out.fits	04:22:18.900        	
306.1239758 +16.7622019     103742.7     290.7906 hatp23b.00000197.out.fits	04:23:23.681        	
306.1239650 +16.7621860     104068.9     291.0855 hatp23b.00000198.out.fits	04:24:28.463        	
306.1239851 +16.7622025       102979     290.7155 hatp23b.00000199.out.fits	04:25:33.260        	
306.1239803 +16.7622106     102815.3     291.0762 hatp23b.00000200.out.fits	04:26:38.058        	
306.1239662 +16.7621879     103093.7     291.8349 hatp23b.00000201.out.fits	04:27:42.839        	
306.1239795 +16.7622060     102988.8     291.1386 hatp23b.00000202.out.fits	04:28:47.621        	
306.1239789 +16.7621906     103518.7      291.803 hatp23b.00000203.out.fits	04:29:52.402        	
306.1239837 +16.7622038     104383.2      292.562 hatp23b.00000204.out.fits	04:30:57.215        	
306.1239620 +16.7622103     103526.4     291.9703 hatp23b.00000205.out.fits	04:32:02.013        	
306.1239691 +16.7622014     103585.1     292.5403 hatp23b.00000206.out.fits	04:33:06.795        	
306.1239707 +16.7621990       104011     293.0731 hatp23b.00000207.out.fits	04:34:11.577        	
306.1239843 +16.7621905     102969.3     292.3985 hatp23b.00000208.out.fits	04:35:16.329        	
306.1239735 +16.7622059     103551.4     292.8441 hatp23b.00000209.out.fits	04:36:21.112        	
306.1239751 +16.7622094     102701.6     292.7212 hatp23b.00000210.out.fits	04:37:25.893        	
306.1239898 +16.7622009       103481     293.1696 hatp23b.00000211.out.fits	04:38:30.676        	
306.1239718 +16.7622199     103567.1     293.4511 hatp23b.00000212.out.fits	04:39:35.457        	
306.1239603 +16.7622155     103105.9     292.9086 hatp23b.00000213.out.fits	04:40:40.240        	
306.1239889 +16.7622085     102750.3     293.3671 hatp23b.00000214.out.fits	04:41:45.038        	
306.1239486 +16.7622128     101608.7      292.779 hatp23b.00000215.out.fits	04:42:49.804        	
306.1239867 +16.7621931     102845.4     293.4645 hatp23b.00000216.out.fits	04:43:54.585        	
306.1239658 +16.7622112     102265.1     293.1594 hatp23b.00000217.out.fits	04:44:59.368        	
306.1240160 +16.7621893     102179.3     292.9921 hatp23b.00000218.out.fits	04:46:04.149        	
306.1239568 +16.7621803     101751.8     293.5128 hatp23b.00000219.out.fits	04:47:08.932        	
306.1239475 +16.7621882     101215.2     293.1624 hatp23b.00000220.out.fits	04:48:13.730        	
306.1239412 +16.7621787     102358.2     294.1803 hatp23b.00000221.out.fits	04:49:18.511        	
306.1239242 +16.7621599     101856.9     293.3769 hatp23b.00000222.out.fits	04:50:23.309        	
306.1239418 +16.7621683     101638.6     293.2671 hatp23b.00000223.out.fits	04:51:28.091        	
306.1239469 +16.7621711     101388.6     293.6028 hatp23b.00000224.out.fits	04:52:32.858        	
306.1239591 +16.7621765     101215.7     294.3154 hatp23b.00000225.out.fits	04:53:37.655        	
306.1239476 +16.7621752     101253.1     294.2184 hatp23b.00000226.out.fits	04:54:42.437        	
